None	(1, 1)	0.1	1000	0.8974904583640724
None	(1, 1)	0.1	2000	0.842367416936841
None	(1, 1)	0.1	3000	0.8362318381144944
None	(1, 1)	1.0	1000	0.8948203909250432
None	(1, 1)	1.0	2000	0.8326332916789577
None	(1, 1)	1.0	3000	0.8142910297508326
None	(1, 1)	10.0	1000	0.8969930137474954
None	(1, 1)	10.0	2000	0.8454166204961442
None	(1, 1)	10.0	3000	0.8329728777602144
None	(1, 1)	100.0	1000	1.0153687717276083
None	(1, 1)	100.0	2000	1.0158374913890353
None	(1, 1)	100.0	3000	1.0218949781896134
None	(1, 1)	1000.0	1000	1.2165037632942495
None	(1, 1)	1000.0	2000	1.2263204334957039
None	(1, 1)	1000.0	3000	1.2314780101897027
None	(1, 2)	0.1	1000	0.9110239333430541
None	(1, 2)	0.1	2000	0.8462974488636597
None	(1, 2)	0.1	3000	0.819570133127982
None	(1, 2)	1.0	1000	0.9083584702760095
None	(1, 2)	1.0	2000	0.837156366647188
None	(1, 2)	1.0	3000	0.8014674783395286
None	(1, 2)	10.0	1000	0.9109433846210843
None	(1, 2)	10.0	2000	0.8464758806174545
None	(1, 2)	10.0	3000	0.8185318971167348
None	(1, 2)	100.0	1000	1.0208402442144977
None	(1, 2)	100.0	2000	1.013144693883972
None	(1, 2)	100.0	3000	1.0155716343610899
None	(1, 2)	1000.0	1000	1.2154068178853215
None	(1, 2)	1000.0	2000	1.2245951908411186
None	(1, 2)	1000.0	3000	1.2306565183221256
None	(1, 3)	0.1	1000	0.9114711209236267
None	(1, 3)	0.1	2000	0.8503164791878307
None	(1, 3)	0.1	3000	0.8250760119198577
None	(1, 3)	1.0	1000	0.9087133643046336
None	(1, 3)	1.0	2000	0.8413317870517
None	(1, 3)	1.0	3000	0.8072145560847342
None	(1, 3)	10.0	1000	0.911207393692575
None	(1, 3)	10.0	2000	0.8504819137673083
None	(1, 3)	10.0	3000	0.8224831039562703
None	(1, 3)	100.0	1000	1.020998206926974
None	(1, 3)	100.0	2000	1.0144759880205276
None	(1, 3)	100.0	3000	1.0160507556379335
None	(1, 3)	1000.0	1000	1.2153394243870153
None	(1, 3)	1000.0	2000	1.2244805328605994
None	(1, 3)	1000.0	3000	1.2302087324684594
english	(1, 1)	0.1	1000	0.9188861469015226
english	(1, 1)	0.1	2000	0.8777636848565331
english	(1, 1)	0.1	3000	0.8738495788778008
english	(1, 1)	1.0	1000	0.9165135571468981
english	(1, 1)	1.0	2000	0.8682270399668631
english	(1, 1)	1.0	3000	0.852510846814831
english	(1, 1)	10.0	1000	0.9178581194861172
english	(1, 1)	10.0	2000	0.8736470714297548
english	(1, 1)	10.0	3000	0.8616218885828903
english	(1, 1)	100.0	1000	1.0403641241789952
english	(1, 1)	100.0	2000	1.045718538828878
english	(1, 1)	100.0	3000	1.0538826452534886
english	(1, 1)	1000.0	1000	1.234771290140573
english	(1, 1)	1000.0	2000	1.2435361109566234
english	(1, 1)	1000.0	3000	1.2480383399820698
english	(1, 2)	0.1	1000	0.9214886316330434
english	(1, 2)	0.1	2000	0.8702879294201455
english	(1, 2)	0.1	3000	0.8563329267994836
english	(1, 2)	1.0	1000	0.9191200118337388
english	(1, 2)	1.0	2000	0.861106739945051
english	(1, 2)	1.0	3000	0.836762620864509
english	(1, 2)	10.0	1000	0.9198836616194603
english	(1, 2)	10.0	2000	0.8666313682640576
english	(1, 2)	10.0	3000	0.8473756704342315
english	(1, 2)	100.0	1000	1.0402229098168527
english	(1, 2)	100.0	2000	1.0417521884804262
english	(1, 2)	100.0	3000	1.047958609338663
english	(1, 2)	1000.0	1000	1.2345154371369378
english	(1, 2)	1000.0	2000	1.2432583817077203
english	(1, 2)	1000.0	3000	1.2480063438027227
english	(1, 3)	0.1	1000	0.9215402780085238
english	(1, 3)	0.1	2000	0.8705275135396889
english	(1, 3)	0.1	3000	0.8567175920178053
english	(1, 3)	1.0	1000	0.9191635479130874
english	(1, 3)	1.0	2000	0.8613579610835526
english	(1, 3)	1.0	3000	0.8371692647354558
english	(1, 3)	10.0	1000	0.919880659403184
english	(1, 3)	10.0	2000	0.8667986909351266
english	(1, 3)	10.0	3000	0.8475846273479286
english	(1, 3)	100.0	1000	1.040211649890215
english	(1, 3)	100.0	2000	1.0417907251160141
english	(1, 3)	100.0	3000	1.047947033887541
english	(1, 3)	1000.0	1000	1.2345186160502388
english	(1, 3)	1000.0	2000	1.2432576637556219
english	(1, 3)	1000.0	3000	1.248002322292244
